,code,term,system,codelist,cui
1707,240311000001104,Relcofen 400mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-240311000001104
1708,3996111000001100,Galprofen Long Lasting 200mg capsules (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled,S-3996111000001100
1709,32811000001101,Galprofen 100mg/5ml oral suspension (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled,S-32811000001101
1710,642011000001100,Junior Ibuprofen 100mg/5ml oral suspension (Numark Ltd),SNOMED,bleeding_medications_hasbled,S-642011000001100
1711,24584811000001100,Numark Max Strength Pharmacy Ibuprofen 400mg tablets (Numark Ltd),SNOMED,bleeding_medications_hasbled,S-24584811000001100
1712,31004511000001100,Boots Ibuprofen and Codeine 200mg/12.8mg tablets (The Boots Company Plc),SNOMED,bleeding_medications_hasbled,S-31004511000001100
1713,31005011000001100,Boots Ibuprofen Long Lasting 200mg capsules (The Boots Company Plc),SNOMED,bleeding_medications_hasbled,S-31005011000001100
1714,195311000001101,Ibufem 200mg tablets (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled,S-195311000001101
1715,3918911000001100,Anadin Ultra 200mg capsules (Pfizer Consumer Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-3918911000001100
1716,10752411000001100,Anadin LiquiFast 400mg capsules (Pfizer Consumer Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-10752411000001100
1717,13101011000001100,Anadin Joint Pain 200mg tablets (Pfizer Consumer Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-13101011000001100
1718,19510011000001100,Anadin LiquiFast 200mg effervescent tablets (Pfizer Consumer Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-19510011000001100
1719,13750411000001100,Lloydspharmacy Ibuprofen Long Lasting 200mg capsules (Lloyds Pharmacy Ltd),SNOMED,bleeding_medications_hasbled,S-13750411000001100
1720,13860211000001100,Lloydspharmacy Ibuprofen 200mg liquid capsules (Lloyds Pharmacy Ltd),SNOMED,bleeding_medications_hasbled,S-13860211000001100
1721,7929311000001100,Lloydspharmacy Ibuprofen 100mg/5ml oral suspension (Lloyds Pharmacy Ltd),SNOMED,bleeding_medications_hasbled,S-7929311000001100
1722,336911000001107,Hedex Ibuprofen 200mg caplets (GlaxoSmithKline Consumer Healthcare),SNOMED,bleeding_medications_hasbled,S-336911000001107
1723,17042011000001100,Hedex Ibuprofen 200mg tablets (Omega Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-17042011000001100
1724,10686711000001100,Dicloflex Retard 100mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-10686711000001100
1725,18299411000001100,Dicloflex 75mg SR tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-18299411000001100
1726,814411000001103,Volsaid Retard 75 tablets (Chiesi Ltd),SNOMED,bleeding_medications_hasbled,S-814411000001103
1727,632211000001109,Volsaid Retard 100 tablets (Chiesi Ltd),SNOMED,bleeding_medications_hasbled,S-632211000001109
1728,922511000001109,Dexomon 75mg SR tablets (Hillcross Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-922511000001109
1729,658811000001106,Flamatak MR 100mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-658811000001106
1730,13411000001102,Flamatak MR 75mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-13411000001102
1731,193511000001108,Diclotard 75mg modified-release tablets (Galen Ltd),SNOMED,bleeding_medications_hasbled,S-193511000001108
1732,715111000001109,Rheumatac Retard 75 tablets (Advanz Pharma),SNOMED,bleeding_medications_hasbled,S-715111000001109
1733,906311000001107,Defanac 75mg SR tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-906311000001107
1734,440911000001102,Defanac Retard 100mg tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-440911000001102
1735,253811000001104,Fenactol 25mg gastro-resistant tablets (Discovery Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-253811000001104
1736,359411000001107,Fenactol 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-359411000001107
1737,210711000001105,Fenactol SR 75mg tablets (Discovery Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-210711000001105
1738,656011000001104,Fenactol Retard 100mg tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-656011000001104
1739,5639311000001100,Econac SR 75mg tablets (Advanz Pharma),SNOMED,bleeding_medications_hasbled,S-5639311000001100
1740,22591711000001100,Misofen 50mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-22591711000001100
1741,22592011000001100,Misofen 75mg/200microgram gastro-resistant tablets (Morningside Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-22592011000001100
1742,29688611000001100,Masidemen 50mg/200microgram gastro-resistant tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-29688611000001100
1743,29688811000001100,Masidemen 75mg/200microgram gastro-resistant tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-29688811000001100
1744,15870411000001100,Diflunisal 250mg tablets (Special Order),SNOMED,bleeding_medications_hasbled,S-15870411000001100
1745,3674611000001100,Dolobid 500mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled,S-3674611000001100
1746,11141111000001100,Etodolac 600mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-11141111000001100
1747,20914211000001100,Etodolac 600mg modified-release tablets (Zentiva),SNOMED,bleeding_medications_hasbled,S-20914211000001100
1748,21977911000001100,Etodolac 600mg modified-release tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-21977911000001100
1749,23915011000001100,Etodolac 600mg modified-release tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-23915011000001100
1750,30054411000001100,Etodolac 600mg modified-release tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-30054411000001100
1751,30810311000001100,Etodolac 600mg modified-release tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-30810311000001100
1752,921411000001100,Lodine SR 600mg tablets (Almirall Ltd),SNOMED,bleeding_medications_hasbled,S-921411000001100
1753,908631000000108,Stage 1 hypertension (National Institute for Health and Clinical Excellence 2011) without evidence of end organ damage (disorder),SNOMED,hypertension_chads,S-908631000000108
1754,27511000001103,Froben SR 200mg capsules (Abbott Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-27511000001103
1755,14703311000001100,Ibuprofen 200mg capsules (Numark Ltd),SNOMED,bleeding_medications_hasbled,S-14703311000001100
1756,15019211000001100,Ibuprofen 200mg capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-15019211000001100
1757,17307311000001100,Ibuprofen 200mg capsules (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled,S-17307311000001100
1758,23279311000001100,Ibuprofen 200mg capsules (AM Distributions (Yorkshire) Ltd),SNOMED,bleeding_medications_hasbled,S-23279311000001100
1759,24625711000001100,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-24625711000001100
1760,31993111000001100,Ibuprofen 200mg capsules (Ennogen Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-31993111000001100
1761,32465611000001100,Ibuprofen 200mg capsules (BellSons & Co (Druggists) Ltd),SNOMED,bleeding_medications_hasbled,S-32465611000001100
1762,110611000001104,Ibuprofen 200mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-110611000001104
1763,201711000001104,Ibuprofen 200mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-201711000001104
1764,327311000001106,Ibuprofen 200mg tablets (Vantage),SNOMED,bleeding_medications_hasbled,S-327311000001106
1765,342211000001103,Ibuprofen 200mg tablets (OBG Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-342211000001103
1766,367511000001109,Ibuprofen 200mg tablets (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled,S-367511000001109
1767,654211000001104,Ibuprofen 200mg tablets film coated (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-654211000001104
1768,715411000001104,Ibuprofen 200mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-715411000001104
1769,771311000001100,Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-771311000001100
1770,805711000001106,Ibuprofen 200mg tablets sugar coated (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-805711000001106
1771,859511000001108,Ibuprofen 200mg tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-859511000001108
1772,869811000001101,Ibuprofen 200mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-869811000001101
1773,892211000001107,Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-892211000001107
1774,3313611000001100,Ibuprofen 200mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled,S-3313611000001100
1775,4603011000001100,Ibuprofen 200mg tablets (Sussex Pharmaceutical Ltd),SNOMED,bleeding_medications_hasbled,S-4603011000001100
1776,6407711000001100,Ibuprofen 200mg tablets sugar coated (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-6407711000001100
1777,7926811000001100,Ibuprofen 200mg caplets (Lloyds Pharmacy Ltd),SNOMED,bleeding_medications_hasbled,S-7926811000001100
1778,9172611000001100,Ibuprofen 200mg caplets (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled,S-9172611000001100
1779,9501811000001100,Ibuprofen 200mg tablets (Wockhardt UK Ltd),SNOMED,bleeding_medications_hasbled,S-9501811000001100
1780,9746811000001100,Ibuprofen 200mg caplets (The Boots Company Plc),SNOMED,bleeding_medications_hasbled,S-9746811000001100
1781,9805311000001100,Ibuprofen 200mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-9805311000001100
1782,11405211000001100,Indometacin 25mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-11405211000001100
1783,14783711000001100,Indometacin 25mg capsules (Boston Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-14783711000001100
1784,17932611000001100,Indometacin 25mg capsules (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17932611000001100
1785,18559111000001100,Indometacin 25mg capsules (Bristol Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-18559111000001100
1786,20324411000001100,Indometacin 25mg capsules (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-20324411000001100
1787,22061111000001100,Indometacin 25mg capsules (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-22061111000001100
1788,24176011000001100,Indometacin 25mg capsules (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-24176011000001100
1789,26779711000001100,Indometacin 25mg capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-26779711000001100
1790,29877911000001100,Indometacin 25mg capsules (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-29877911000001100
1791,34016011000001100,Indometacin 25mg capsules (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-34016011000001100
1792,100211000001103,Indometacin 50mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-100211000001103
1793,525611000001106,Indometacin 50mg capsules (Mylan),SNOMED,bleeding_medications_hasbled,S-525611000001106
1794,604011000001100,Indometacin 50mg capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-604011000001100
1795,749911000001101,Indometacin 50mg capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-749911000001101
1796,787911000001104,Indometacin 50mg capsules (The Boots Company Plc),SNOMED,bleeding_medications_hasbled,S-787911000001104
1797,799011000001106,Indometacin 50mg capsules (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-799011000001106
1798,4331511000001100,Indometacin 50mg capsules (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-4331511000001100
1799,9807011000001100,Indometacin 50mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-9807011000001100
1800,11017511000001100,Indometacin 50mg capsules (Dr Reddy's Laboratories (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-11017511000001100
1801,17932811000001100,Indometacin 50mg capsules (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17932811000001100
1802,20324611000001100,Indometacin 50mg capsules (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-20324611000001100
1803,22061611000001100,Indometacin 50mg capsules (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-22061611000001100
1804,24176411000001100,Indometacin 50mg capsules (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-24176411000001100
1805,26780111000001100,Indometacin 50mg capsules (Tillomed Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-26780111000001100
1806,28919111000001100,Indometacin 50mg capsules (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-28919111000001100
1807,29878111000001100,Indometacin 50mg capsules (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-29878111000001100
1808,853011000001103,Indometacin 75mg modified-release capsules (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-853011000001103
1809,8544911000001100,Indometacin 25mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-8544911000001100
1810,12602811000001100,Indometacin 20mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-12602811000001100
1811,259811000001102,Mefenamic acid 50mg/5ml oral suspension (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-259811000001102
1812,11484811000001100,Mefenamic acid 50mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-11484811000001100
1813,11508411000001100,Mefenamic acid 50mg/5ml oral suspension (Essential Generics Ltd),SNOMED,bleeding_medications_hasbled,S-11508411000001100
1814,26853411000001100,Mefenamic acid 50mg/5ml oral suspension (Ennogen Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-26853411000001100
1815,122811000001109,Mefenamic acid 500mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled,S-122811000001109
1816,189011000001101,Mefenamic acid 500mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-189011000001101
1817,393211000001104,Mefenamic acid 500mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-393211000001104
1818,411211000001108,Mefenamic acid 500mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-411211000001108
1819,655611000001101,Mefenamic acid 500mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-655611000001101
1820,740211000001103,Mefenamic acid 500mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-740211000001103
1821,774611000001107,Mefenamic acid 500mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-774611000001107
1822,13581311000001100,Mefenamic acid 500mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-13581311000001100
1823,14945411000001100,Mefenamic acid 500mg tablets (Essential Generics Ltd),SNOMED,bleeding_medications_hasbled,S-14945411000001100
1824,15109011000001100,Mefenamic acid 500mg tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-15109011000001100
1825,17970611000001100,Mefenamic acid 500mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-17970611000001100
1826,21791711000001100,Mefenamic acid 500mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-21791711000001100
1827,37119811000001100,Mefenamic acid 500mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-37119811000001104
1828,8607611000001100,Mefenamic acid 250mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-8607611000001100
1829,8608211000001100,Mefenamic acid 500mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-8608211000001100
1830,226811000001107,Ponstan 250mg capsules (Chemidex Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-226811000001107
1831,586711000001103,Ponstan Forte 500mg tablets (Chemidex Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-586711000001103
1832,60511000001108,Naproxen 250mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-60511000001108
1833,86111000001104,Naproxen 250mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-86111000001104
1834,150011000001103,Naproxen 250mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-150011000001103
1835,360911000001103,Naproxen 250mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-360911000001103
1836,521711000001104,Naproxen 250mg tablets (Wockhardt UK Ltd),SNOMED,bleeding_medications_hasbled,S-521711000001104
1837,630611000001105,Naproxen 250mg tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-630611000001105
1838,774811000001106,Naproxen 250mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-774811000001106
1839,889911000001109,Naproxen 250mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-889911000001109
1840,36833611000001100,Etoricoxib 120mg tablets (Torrent Pharma (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-36833611000001104
1841,37065911000001100,Etoricoxib 120mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-37065911000001104
1842,37354011000001100,Etoricoxib 120mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled,S-37354011000001104
1843,37378011000001100,Etoricoxib 120mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-37378011000001104
1844,34618111000001100,Etoricoxib 30mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-34618111000001100
1845,34620211000001100,Etoricoxib 30mg tablets (Aspire Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-34620211000001100
1846,34624211000001100,Etoricoxib 30mg tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-34624211000001100
1847,34691111000001100,Etoricoxib 30mg tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-34691111000001100
1848,34698811000001100,Etoricoxib 30mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-34698811000001100
1849,34710711000001100,Etoricoxib 30mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-34710711000001100
1850,35160611000001100,Etoricoxib 30mg tablets (Milpharm Ltd),SNOMED,bleeding_medications_hasbled,S-35160611000001100
1851,36833011000001100,Etoricoxib 30mg tablets (Torrent Pharma (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-36833011000001104
1852,37064511000001100,Etoricoxib 30mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-37064511000001104
1853,37230511000001100,Etoricoxib 30mg tablets (Brown & Burk UK Ltd),SNOMED,bleeding_medications_hasbled,S-37230511000001104
1854,37354711000001100,Etoricoxib 30mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled,S-37354711000001104
1855,37377011000001100,Etoricoxib 30mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-37377011000001104
1856,3406111000001100,Arcoxia 60mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled,S-3406111000001100
1857,3406811000001100,Arcoxia 90mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled,S-3406811000001100
1858,3407911000001100,Arcoxia 120mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled,S-3407911000001100
1859,13122311000001100,Arcoxia 30mg tablets (Merck Sharp & Dohme Ltd),SNOMED,bleeding_medications_hasbled,S-13122311000001100
1860,9447211000001100,Seractil 300mg tablets (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled,S-9447211000001100
1861,9447611000001100,Seractil 400mg tablets (Thornton & Ross Ltd),SNOMED,bleeding_medications_hasbled,S-9447611000001100
1862,35096411000001100,Seractil 300mg tablets (Gebro Pharma GmbH),SNOMED,bleeding_medications_hasbled,S-35096411000001100
1863,14600611000001100,Nurofen Express 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-14600611000001100
1864,14740311000001100,Nurofen Express 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-14740311000001100
1865,31393111000001100,Nurofen Joint & Back Pain Relief 256mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-31393111000001100
1866,31394111000001100,Nurofen Max Strength Joint & Back Pain Relief 512mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-31394111000001100
1867,31394411000001100,Nurofen Joint & Back Pain Relief 256mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-31394411000001100
1868,175011000001107,Diclofenac sodium 25mg gastro-resistant tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-175011000001107
1869,8196311000001100,Rhumalgan XL 100mg capsules (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-8196311000001100
1870,8197611000001100,Rhumalgan SR 75mg capsules (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-8197611000001100
1871,18681011000001100,Rhumalgan SR 75mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-18681011000001100
1872,18680711000001100,Rhumalgan XL 100mg capsules (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-18680711000001100
1873,22468711000001100,Rhumalgan SR 75mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-22468711000001100
1874,22421611000001100,Rhumalgan XL 100mg capsules (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-22421611000001100
1875,341611000001107,Volraman 25mg gastro-resistant tablets (LPC Medical (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-341611000001107
1876,185611000001105,Volraman 50mg gastro-resistant tablets (LPC Medical (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-185611000001105
1877,224911000001105,Diclozip 50mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-224911000001105
1878,107411000001100,Flamrase 50 EC tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-107411000001100
1879,761911000001109,Flamrase SR 100mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-761911000001109
1880,49711000001102,Flamrase 75mg SR tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-49711000001102
1881,3159911000001100,Arthrotec 50 gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled,S-3159911000001100
1882,3161411000001100,Arthrotec 75 gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled,S-3161411000001100
1883,350511000001103,Diclomax Retard 100mg capsules (Galen Ltd),SNOMED,bleeding_medications_hasbled,S-350511000001103
1884,172511000001105,Diclomax SR 75mg capsules (Galen Ltd),SNOMED,bleeding_medications_hasbled,S-172511000001105
1885,3953411000001100,Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd),SNOMED,bleeding_medications_hasbled,S-3953411000001100
1886,570111000001107,Dicloflex 25mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-570111000001107
1887,719711000001107,Dicloflex 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-719711000001107
1888,190611000001103,Dicloflex Retard 100mg tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-190611000001103
1889,225611000001103,Dicloflex 75mg SR tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-225611000001103
1890,7852911000001100,Dicloflex 75mg SR tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-7852911000001100
1891,7854211000001100,Dicloflex 75mg SR tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-7854211000001100
1892,7853311000001100,Dicloflex Retard 100mg tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-7853311000001100
1893,7854611000001100,Dicloflex Retard 100mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-7854611000001100
1894,10612711000001100,Dicloflex 25mg gastro-resistant tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-10612711000001100
1895,10686011000001100,Dicloflex 25mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-10686011000001100
1896,10686211000001100,Dicloflex 50mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-10686211000001100
1897,10686411000001100,Dicloflex 75mg SR tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-10686411000001100
1898,29928911000001100,Naproxen 500mg tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-29928911000001100
1899,30063011000001100,Naproxen 500mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-30063011000001100
1900,30849911000001100,Naproxen 500mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-30849911000001100
1901,36026111000001100,Naproxen 500mg tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled,S-36026111000001100
1902,36597611000001100,Naproxen 500mg tablets (Bristol Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-36597611000001104
1903,36926211000001100,Naproxen 500mg tablets (Noumed Life Sciences Ltd),SNOMED,bleeding_medications_hasbled,S-36926211000001104
1904,37999811000001100,Naproxen 500mg tablets (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-37999811000001104
1905,129111000001106,Naproxen 250mg gastro-resistant tablets (Accord Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-129111000001106
1906,367911000001102,Naproxen 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-367911000001102
1907,547811000001102,Naproxen 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-547811000001102
1908,579011000001103,Naproxen 250mg gastro-resistant tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-579011000001103
1909,603311000001104,Naproxen 250mg gastro-resistant tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-603311000001104
1910,687211000001104,Naproxen 250mg gastro-resistant tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-687211000001104
1911,764211000001103,Naproxen 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-764211000001103
1912,5474911000001100,Naproxen 250mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-5474911000001100
